ref	object	object_type	peeled_object	peeled_type	created_at	subject	original_url	commit_url
refs/tags/v3.15-rc4	d75c1fc4bcb7a77ad05a6ade92604781b52cc8c4	tag	89ca3b881987f5a4be4c5dbaa7f0df12bbdde2fd	commit	2014-05-04T18:14:55-07:00	Linux 3.15-rc4	https://github.com/extfuse/linux/releases/tag/v3.15-rc4	https://github.com/extfuse/linux/commit/89ca3b881987f5a4be4c5dbaa7f0df12bbdde2fd
refs/tags/v3.15-rc5	f79f332993983a0eacd3712d2558b695fafac835	tag	d6d211db37e75de2ddc3a4f979038c40df7cc79c	commit	2014-05-09T13:11:20-07:00	Linux 3.15-rc5	https://github.com/extfuse/linux/releases/tag/v3.15-rc5	https://github.com/extfuse/linux/commit/d6d211db37e75de2ddc3a4f979038c40df7cc79c
refs/tags/v3.15-rc6	e13ef130784db89eb073c51d2c64173031f72521	tag	4b660a7f5c8099d88d1a43d8ae138965112592c7	commit	2014-05-22T06:42:11+09:00	Linux 3.15-rc6	https://github.com/extfuse/linux/releases/tag/v3.15-rc6	https://github.com/extfuse/linux/commit/4b660a7f5c8099d88d1a43d8ae138965112592c7
refs/tags/v3.15-rc7	6b80f7f7e624b97f196fb7e69a70f5dbc60f8fb8	tag	c7208164e66f63e3ec1759b98087849286410741	commit	2014-05-25T16:06:07-07:00	Linux 3.15-rc7	https://github.com/extfuse/linux/releases/tag/v3.15-rc7	https://github.com/extfuse/linux/commit/c7208164e66f63e3ec1759b98087849286410741
refs/tags/v3.15-rc8	822729b4fa5db475925a364b454c0e701a2f74f1	tag	fad01e866afdbe01a1f3ec06a39c3a8b9e197014	commit	2014-06-01T19:12:36-07:00	Linux 3.15-rc8	https://github.com/extfuse/linux/releases/tag/v3.15-rc8	https://github.com/extfuse/linux/commit/fad01e866afdbe01a1f3ec06a39c3a8b9e197014
refs/tags/v3.16	f14680f1692a9ec2a5b1b716a7a0c03dd391106f	tag	19583ca584d6f574384e17fe7613dfaeadcdc4a6	commit	2014-08-03T15:25:25-07:00	Linux 3.16	https://github.com/extfuse/linux/releases/tag/v3.16	https://github.com/extfuse/linux/commit/19583ca584d6f574384e17fe7613dfaeadcdc4a6
refs/tags/v3.16-rc1	b79831e695f2e100b056794ed586eca25ee13ddb	tag	7171511eaec5bf23fb06078f59784a3a0626b38f	commit	2014-06-15T17:45:40-10:00	Linux 3.16-rc1	https://github.com/extfuse/linux/releases/tag/v3.16-rc1	https://github.com/extfuse/linux/commit/7171511eaec5bf23fb06078f59784a3a0626b38f
refs/tags/v3.16-rc2	d2d9c4d67d98c18cbe96b84ba8cb3edc2a1eb59e	tag	a497c3ba1d97fc69c1e78e7b96435ba8c2cb42ee	commit	2014-06-21T19:03:04-10:00	Linux 3.16-rc2	https://github.com/extfuse/linux/releases/tag/v3.16-rc2	https://github.com/extfuse/linux/commit/a497c3ba1d97fc69c1e78e7b96435ba8c2cb42ee
refs/tags/v3.16-rc3	dee9ef9e4858ca40b659cbec3204f3dd2ab4acca	tag	4c834452aad01531db949414f94f817a86348d59	commit	2014-06-29T14:11:44-07:00	Linux 3.16-rc3	https://github.com/extfuse/linux/releases/tag/v3.16-rc3	https://github.com/extfuse/linux/commit/4c834452aad01531db949414f94f817a86348d59
refs/tags/v3.16-rc4	5f55a97431e1c38ecfcaf7a7657443b2ae0c1fe5	tag	cd3de83f147601356395b57a8673e9c5ff1e59d1	commit	2014-07-06T12:38:01-07:00	Linux 3.16-rc4	https://github.com/extfuse/linux/releases/tag/v3.16-rc4	https://github.com/extfuse/linux/commit/cd3de83f147601356395b57a8673e9c5ff1e59d1
refs/tags/v3.16-rc5	6fd7a6ce3b2b440f56db45f028feac9142ce5063	tag	1795cd9b3a91d4b5473c97f491d63892442212ab	commit	2014-07-13T14:04:47-07:00	Linux 3.16-rc5	https://github.com/extfuse/linux/releases/tag/v3.16-rc5	https://github.com/extfuse/linux/commit/1795cd9b3a91d4b5473c97f491d63892442212ab
refs/tags/v3.16-rc6	3274219cbad6f00ba16bde698ca6bea1270d044a	tag	9a3c4145af32125c5ee39c0272662b47307a8323	commit	2014-07-20T21:04:22-07:00	Linux 3.16-rc6	https://github.com/extfuse/linux/releases/tag/v3.16-rc6	https://github.com/extfuse/linux/commit/9a3c4145af32125c5ee39c0272662b47307a8323
refs/tags/v3.16-rc7	895deb688afba7cec559697f632e97337c152f06	tag	64aa90f26c06e1cb2aacfb98a7d0eccfbd6c1a91	commit	2014-07-27T12:42:05-07:00	Linux 3.16-rc7	https://github.com/extfuse/linux/releases/tag/v3.16-rc7	https://github.com/extfuse/linux/commit/64aa90f26c06e1cb2aacfb98a7d0eccfbd6c1a91
refs/tags/v3.17	b6b09084ce3842fce3d4ba4d663d6019116bbb09	tag	bfe01a5ba2490f299e1d2d5508cbbbadd897bbe9	commit	2014-10-05T12:23:20-07:00	Linux 3.17	https://github.com/extfuse/linux/releases/tag/v3.17	https://github.com/extfuse/linux/commit/bfe01a5ba2490f299e1d2d5508cbbbadd897bbe9
refs/tags/v3.17-rc1	cda2a78ee899e0a509d2a6a71bd229748d754c88	tag	7d1311b93e58ed55f3a31cc8f94c4b8fe988a2b9	commit	2014-08-16T10:41:49-06:00	Linux 3.17-rc1	https://github.com/extfuse/linux/releases/tag/v3.17-rc1	https://github.com/extfuse/linux/commit/7d1311b93e58ed55f3a31cc8f94c4b8fe988a2b9
refs/tags/v3.17-rc2	4dfe46edb15c8b9b9accb3653a139e259be1b36b	tag	52addcf9d6669fa439387610bc65c92fa0980cef	commit	2014-08-25T15:36:28-07:00	Linux 3.17-rc2	https://github.com/extfuse/linux/releases/tag/v3.17-rc2	https://github.com/extfuse/linux/commit/52addcf9d6669fa439387610bc65c92fa0980cef
refs/tags/v3.17-rc3	3c41a10e18914987b1b722c02f72f0f956be3904	tag	69e273c0b0a3c337a521d083374c918dc52c666f	commit	2014-08-31T18:23:12-07:00	Linux 3.17-rc3	https://github.com/extfuse/linux/releases/tag/v3.17-rc3	https://github.com/extfuse/linux/commit/69e273c0b0a3c337a521d083374c918dc52c666f
refs/tags/v3.17-rc4	13360dd4297b38addd25d433d174d5b0a93a202f	tag	2ce7598c9a453e0acd0e07be7be3f5eb39608ebd	commit	2014-09-07T16:09:50-07:00	Linux 3.17-rc4	https://github.com/extfuse/linux/releases/tag/v3.17-rc4	https://github.com/extfuse/linux/commit/2ce7598c9a453e0acd0e07be7be3f5eb39608ebd
refs/tags/v3.17-rc5	0c399959441c6f829f62730a0c71e68aa9491bfc	tag	9e82bf014195d6f0054982c463575cdce24292be	commit	2014-09-14T17:50:29-07:00	Linux 3.17-rc5	https://github.com/extfuse/linux/releases/tag/v3.17-rc5	https://github.com/extfuse/linux/commit/9e82bf014195d6f0054982c463575cdce24292be
refs/tags/v3.17-rc6	d9613c658b9f84a86999ab4bfbd7af005a7d9227	tag	0f33be009b89d2268e94194dc4fd01a7851b6d51	commit	2014-09-21T15:43:14-07:00	Linux 3.17-rc6	https://github.com/extfuse/linux/releases/tag/v3.17-rc6	https://github.com/extfuse/linux/commit/0f33be009b89d2268e94194dc4fd01a7851b6d51
refs/tags/v3.17-rc7	823d115bbd2ec5655a43e9eb3e63eb0ba65956ad	tag	fe82dcec644244676d55a1384c958d5f67979adb	commit	2014-09-28T14:29:14-07:00	Linux 3.17-rc7	https://github.com/extfuse/linux/releases/tag/v3.17-rc7	https://github.com/extfuse/linux/commit/fe82dcec644244676d55a1384c958d5f67979adb
refs/tags/v3.18	5a4a5d52f29d08d923ce8d232b0b497da674dd2c	tag	b2776bf7149bddd1f4161f14f79520f17fc1d71d	commit	2014-12-07T14:21:13-08:00	Linux 3.18	https://github.com/extfuse/linux/releases/tag/v3.18	https://github.com/extfuse/linux/commit/b2776bf7149bddd1f4161f14f79520f17fc1d71d
refs/tags/v3.18-rc1	78e7b65fc586396ec62cd1e694a46f7065bee097	tag	f114040e3ea6e07372334ade75d1ee0775c355e1	commit	2014-10-19T18:08:47-07:00	Linux 3.18-rc1	https://github.com/extfuse/linux/releases/tag/v3.18-rc1	https://github.com/extfuse/linux/commit/f114040e3ea6e07372334ade75d1ee0775c355e1
refs/tags/v3.18-rc2	9ce4874112bdd096ff397711cf5f8951a4bac673	tag	cac7f2429872d3733dc3f9915857b1691da2eb2f	commit	2014-10-26T16:48:53-07:00	Linux 3.18-rc2	https://github.com/extfuse/linux/releases/tag/v3.18-rc2	https://github.com/extfuse/linux/commit/cac7f2429872d3733dc3f9915857b1691da2eb2f
refs/tags/v3.18-rc3	9661ddfd3ad0bb4cee8ec6659331271eec7bd738	tag	0df1f2487d2f0d04703f142813d53615d62a1da4	commit	2014-11-02T15:02:13-08:00	Linux 3.18-rc3	https://github.com/extfuse/linux/releases/tag/v3.18-rc3	https://github.com/extfuse/linux/commit/0df1f2487d2f0d04703f142813d53615d62a1da4
refs/tags/v3.18-rc4	5fe21907a952c3fa0afca6cd8237dd3386cff37f	tag	206c5f60a3d902bc4b56dab2de3e88de5eb06108	commit	2014-11-09T14:55:38-08:00	Linux 3.18-rc4	https://github.com/extfuse/linux/releases/tag/v3.18-rc4	https://github.com/extfuse/linux/commit/206c5f60a3d902bc4b56dab2de3e88de5eb06108
refs/tags/v3.18-rc5	d9d0c8bfbf103d15a640cf04349bf762644614f2	tag	fc14f9c1272f62c3e8d01300f52467c0d9af50f9	commit	2014-11-16T16:36:27-08:00	Linux 3.18-rc5	https://github.com/extfuse/linux/releases/tag/v3.18-rc5	https://github.com/extfuse/linux/commit/fc14f9c1272f62c3e8d01300f52467c0d9af50f9
refs/tags/v3.18-rc6	d1bc5bd19d31306a08b3f29e20caba92feae30f1	tag	5d01410fe4d92081f349b013a2e7a95429e4f2c9	commit	2014-11-23T15:25:31-08:00	Linux 3.18-rc6	https://github.com/extfuse/linux/releases/tag/v3.18-rc6	https://github.com/extfuse/linux/commit/5d01410fe4d92081f349b013a2e7a95429e4f2c9
refs/tags/v3.18-rc7	35e8bc566ae51bfdeafbb9328377cb20b0afd2a7	tag	009d0431c3914de64666bec0d350e54fdd59df6a	commit	2014-11-30T16:42:37-08:00	Linux 3.18-rc7	https://github.com/extfuse/linux/releases/tag/v3.18-rc7	https://github.com/extfuse/linux/commit/009d0431c3914de64666bec0d350e54fdd59df6a
refs/tags/v3.19	e24f071559c7a928a3033e9fe9f68e52f4f6ec01	tag	bfa76d49576599a4b9f9b7a71f23d73d6dcff735	commit	2015-02-08T18:54:38-08:00	Linux 3.19	https://github.com/extfuse/linux/releases/tag/v3.19	https://github.com/extfuse/linux/commit/bfa76d49576599a4b9f9b7a71f23d73d6dcff735
refs/tags/v3.19-rc1	30c0735c980547061c94ed4ff4e3e6a0b9611ac4	tag	97bf6af1f928216fd6c5a66e8a57bfa95a659672	commit	2014-12-20T17:08:59-08:00	Linux 3.19-rc1	https://github.com/extfuse/linux/releases/tag/v3.19-rc1	https://github.com/extfuse/linux/commit/97bf6af1f928216fd6c5a66e8a57bfa95a659672
refs/tags/v3.19-rc2	9d3d0a958af86c1f52c59ed8932b8915b07c04c2	tag	b7392d2247cfe6771f95d256374f1a8e6a6f48d6	commit	2014-12-28T16:50:00-08:00	Linux 3.19-rc2	https://github.com/extfuse/linux/releases/tag/v3.19-rc2	https://github.com/extfuse/linux/commit/b7392d2247cfe6771f95d256374f1a8e6a6f48d6
refs/tags/v3.19-rc3	1746eaa6b7f74b6a25d43fd57f51b6bf0fafaeae	tag	b1940cd21c0f4abdce101253e860feff547291b0	commit	2015-01-05T17:05:36-08:00	Linux 3.19-rc3	https://github.com/extfuse/linux/releases/tag/v3.19-rc3	https://github.com/extfuse/linux/commit/b1940cd21c0f4abdce101253e860feff547291b0
refs/tags/v3.19-rc4	b615659d48a613fd2cc6fd8b5f35194ff00d0b61	tag	eaa27f34e91a14cdceed26ed6c6793ec1d186115	commit	2015-01-11T12:45:04-08:00	linux 3.19-rc4	https://github.com/extfuse/linux/releases/tag/v3.19-rc4	https://github.com/extfuse/linux/commit/eaa27f34e91a14cdceed26ed6c6793ec1d186115
refs/tags/v3.19-rc5	49e185e202071d50250678cd8c3ca8ad667d47a4	tag	ec6f34e5b552fb0a52e6aae1a5afbbb1605cc6cc	commit	2015-01-18T18:02:35+12:00	Linux 3.19-rc5	https://github.com/extfuse/linux/releases/tag/v3.19-rc5	https://github.com/extfuse/linux/commit/ec6f34e5b552fb0a52e6aae1a5afbbb1605cc6cc
refs/tags/v3.19-rc6	d84422ebc1dc4397355e56ea36a8605089afd12a	tag	26bc420b59a38e4e6685a73345a0def461136dce	commit	2015-01-25T20:04:53-08:00	Linux 3.19-rc6	https://github.com/extfuse/linux/releases/tag/v3.19-rc6	https://github.com/extfuse/linux/commit/26bc420b59a38e4e6685a73345a0def461136dce
refs/tags/v3.19-rc7	9d9ad3a9bd1afe27724b287052dccc0cf87eb6d3	tag	e36f014edff70fc02b3d3d79cead1d58f289332e	commit	2015-02-01T20:07:38-08:00	Linux 3.19-rc7	https://github.com/extfuse/linux/releases/tag/v3.19-rc7	https://github.com/extfuse/linux/commit/e36f014edff70fc02b3d3d79cead1d58f289332e
refs/tags/v3.2	d018bf5252f1041f8839022e3ab38a1bc40d3868	tag	805a6af8dba5dfdd35ec35dc52ec0122400b2610	commit	2012-01-04T15:55:50-08:00	Linux 3.2	https://github.com/extfuse/linux/releases/tag/v3.2	https://github.com/extfuse/linux/commit/805a6af8dba5dfdd35ec35dc52ec0122400b2610
refs/tags/v3.2-rc1	4ea8b996e5dd18145d945667fbcd9a6af234a30c	tag	1ea6b8f48918282bdca0b32a34095504ee65bab5	commit	2011-11-07T16:17:17-08:00	Linux 3.2-rc1	https://github.com/extfuse/linux/releases/tag/v3.2-rc1	https://github.com/extfuse/linux/commit/1ea6b8f48918282bdca0b32a34095504ee65bab5
refs/tags/v3.2-rc2	68b7d2ca89b1ce708f40ebd45d19fcf982cc6b38	tag	cfcfc9eca2bcbd26a8e206baeb005b055dbf8e37	commit	2011-11-15T15:03:17-02:00	Linux 3.2-rc2	https://github.com/extfuse/linux/releases/tag/v3.2-rc2	https://github.com/extfuse/linux/commit/cfcfc9eca2bcbd26a8e206baeb005b055dbf8e37
refs/tags/v3.2-rc3	e0f79b438798057b03d1a06704d63c8e4297b053	tag	caca6a03d365883564885f2c1da3e88dcf65d139	commit	2011-11-23T20:20:41-08:00	Linux 3.2-rc3	https://github.com/extfuse/linux/releases/tag/v3.2-rc3	https://github.com/extfuse/linux/commit/caca6a03d365883564885f2c1da3e88dcf65d139
refs/tags/v3.2-rc4	96c50634c8fc57b7a4a5d84691a18c173268251e	tag	5611cc4572e889b62a7b4c72a413536bf6a9c416	commit	2011-12-01T14:56:16-08:00	Linux 3.2-rc4	https://github.com/extfuse/linux/releases/tag/v3.2-rc4	https://github.com/extfuse/linux/commit/5611cc4572e889b62a7b4c72a413536bf6a9c416
refs/tags/v3.2-rc5	10fc295c8cd3c5b9d7d271b4875679ee294afbae	tag	dc47ce90c3a822cd7c9e9339fe4d5f61dcb26b50	commit	2011-12-09T15:09:49-08:00	Linux 3.2-rc5	https://github.com/extfuse/linux/releases/tag/v3.2-rc5	https://github.com/extfuse/linux/commit/dc47ce90c3a822cd7c9e9339fe4d5f61dcb26b50
refs/tags/v3.2-rc6	5292d98194346528607da828962c7e8677c27e15	tag	384703b8e6cd4c8ef08512e596024e028c91c339	commit	2011-12-16T18:36:34-08:00	Linux 3.2-rc6	https://github.com/extfuse/linux/releases/tag/v3.2-rc6	https://github.com/extfuse/linux/commit/384703b8e6cd4c8ef08512e596024e028c91c339
refs/tags/v3.2-rc7	e33abea7c57a228c8fdf77c892c230cb840425ac	tag	5f0a6e2d503896062f641639dacfe5055c2f593b	commit	2011-12-23T21:51:14-08:00	Linux 3.2-rc7	https://github.com/extfuse/linux/releases/tag/v3.2-rc7	https://github.com/extfuse/linux/commit/5f0a6e2d503896062f641639dacfe5055c2f593b
refs/tags/v3.3	353f301f06485635f3a7789c2787da50a34c49b5	tag	c16fa4f2ad19908a47c63d8fa436a1178438c7e7	commit	2012-03-18T16:15:42-07:00	Linux 3.3	https://github.com/extfuse/linux/releases/tag/v3.3	https://github.com/extfuse/linux/commit/c16fa4f2ad19908a47c63d8fa436a1178438c7e7
refs/tags/v3.3-rc1	0803b590443c714345e41c77b6e2f1d6c92243ec	tag	dcd6c92267155e70a94b3927bce681ce74b80d1f	commit	2012-01-19T15:04:57-08:00	Linux 3.3-rc1	https://github.com/extfuse/linux/releases/tag/v3.3-rc1	https://github.com/extfuse/linux/commit/dcd6c92267155e70a94b3927bce681ce74b80d1f
refs/tags/v3.3-rc2	8bd4e2a2ba139fcdab2ab9bbdd76e4df4d66d7fd	tag	62aa2b537c6f5957afd98e29f96897419ed5ebab	commit	2012-01-31T13:32:09-08:00	Linux 3.3-rc2	https://github.com/extfuse/linux/releases/tag/v3.3-rc2	https://github.com/extfuse/linux/commit/62aa2b537c6f5957afd98e29f96897419ed5ebab
refs/tags/v3.3-rc3	72cdd65517c6463e5578040976c166b33bcfc14a	tag	d65b4e98d7ea3038b767b70fe8be959b2913f16d	commit	2012-02-08T19:22:14-08:00	Linux 3.3-rc3	https://github.com/extfuse/linux/releases/tag/v3.3-rc3	https://github.com/extfuse/linux/commit/d65b4e98d7ea3038b767b70fe8be959b2913f16d
refs/tags/v3.3-rc4	b87f9498998dbefd82fa7b3d6414454600481889	tag	b01543dfe67bb1d191998e90d20534dc354de059	commit	2012-02-18T15:53:46-08:00	Linux 3.3-rc4	https://github.com/extfuse/linux/releases/tag/v3.3-rc4	https://github.com/extfuse/linux/commit/b01543dfe67bb1d191998e90d20534dc354de059
refs/tags/v3.3-rc5	13aae9ead734a49a5486907f7dc290b2ea50a6b9	tag	6b21d18ed50c7d145220b0724ea7f2613abf0f95	commit	2012-02-25T12:18:27-08:00	Linux 3.3-rc5	https://github.com/extfuse/linux/releases/tag/v3.3-rc5	https://github.com/extfuse/linux/commit/6b21d18ed50c7d145220b0724ea7f2613abf0f95
refs/tags/v3.3-rc6	d9234c2ff6f2a50075dd37fb859e17bfb185d17c	tag	192cfd58774b4d17b2fe8bdc77d89c2ef4e0591d	commit	2012-03-03T17:08:29-08:00	Linux 3.3-rc6	https://github.com/extfuse/linux/releases/tag/v3.3-rc6	https://github.com/extfuse/linux/commit/192cfd58774b4d17b2fe8bdc77d89c2ef4e0591d
refs/tags/v3.3-rc7	b2e4909898710f070173a108f25e6e135b5bdebd	tag	fde7d9049e55ab85a390be7f415d74c9f62dd0f9	commit	2012-03-10T13:50:04-08:00	Linux 3.3-rc7	https://github.com/extfuse/linux/releases/tag/v3.3-rc7	https://github.com/extfuse/linux/commit/fde7d9049e55ab85a390be7f415d74c9f62dd0f9
refs/tags/v3.4	27406e978f596a646b87941cba5247eb0ccc8916	tag	76e10d158efb6d4516018846f60c2ab5501900bc	commit	2012-05-20T15:29:25-07:00	Linux 3.4	https://github.com/extfuse/linux/releases/tag/v3.4	https://github.com/extfuse/linux/commit/76e10d158efb6d4516018846f60c2ab5501900bc
refs/tags/v3.4-rc1	b84516a747a9754fc77668a23cbf6203cf2c05d2	tag	dd775ae2549217d3ae09363e3edb305d0fa19928	commit	2012-03-31T16:24:17-07:00	Linux 3.4-rc1	https://github.com/extfuse/linux/releases/tag/v3.4-rc1	https://github.com/extfuse/linux/commit/dd775ae2549217d3ae09363e3edb305d0fa19928
refs/tags/v3.4-rc2	4029716364bee5d89323c24dc343c0dade05c5e8	tag	0034102808e0dbbf3a2394b82b1bb40b5778de9e	commit	2012-04-07T18:30:53-07:00	Linux 3.4-rc2	https://github.com/extfuse/linux/releases/tag/v3.4-rc2	https://github.com/extfuse/linux/commit/0034102808e0dbbf3a2394b82b1bb40b5778de9e
refs/tags/v3.4-rc3	0690bdc7e124d9ef5da67cc75f0ea9952a5427d7	tag	e816b57a337ea3b755de72bec38c10c864f23015	commit	2012-04-15T18:28:37-07:00	Linux 3.4-rc3	https://github.com/extfuse/linux/releases/tag/v3.4-rc3	https://github.com/extfuse/linux/commit/e816b57a337ea3b755de72bec38c10c864f23015
refs/tags/v3.4-rc4	2263a9c8844371b175e061728bd7acb8fd188c4f	tag	66f75a5d028beaf67c931435fdc3e7823125730c	commit	2012-04-21T14:48:02-07:00	Linux 3.4-rc4	https://github.com/extfuse/linux/releases/tag/v3.4-rc4	https://github.com/extfuse/linux/commit/66f75a5d028beaf67c931435fdc3e7823125730c
refs/tags/v3.4-rc5	c3bf00ad560c0ccf0e6a36d922cc99e9de10fb47	tag	69964ea4c7b68c9399f7977aa5b9aa6539a6a98a	commit	2012-04-29T15:19:23-07:00	Linux 3.4-rc5	https://github.com/extfuse/linux/releases/tag/v3.4-rc5	https://github.com/extfuse/linux/commit/69964ea4c7b68c9399f7977aa5b9aa6539a6a98a
refs/tags/v3.4-rc6	2b1e9fec303b3f2f138edcefc5f048d666e56166	tag	d48b97b403d23f6df0b990cee652bdf9a52337a3	commit	2012-05-06T15:07:50-07:00	Linux 3.4-rc6	https://github.com/extfuse/linux/releases/tag/v3.4-rc6	https://github.com/extfuse/linux/commit/d48b97b403d23f6df0b990cee652bdf9a52337a3
refs/tags/v3.4-rc7	5842651b3b71b4873d020e3e16e238b76fdfa90c	tag	36be50515fe2aef61533b516fa2576a2c7fe7664	commit	2012-05-12T18:38:16-07:00	Linux 3.4-rc7	https://github.com/extfuse/linux/releases/tag/v3.4-rc7	https://github.com/extfuse/linux/commit/36be50515fe2aef61533b516fa2576a2c7fe7664
refs/tags/v3.5	f34fad35283333561c88f4507c4fa1849f3451a1	tag	28a33cbc24e4256c143dce96c7d93bf423229f92	commit	2012-07-21T13:58:43-07:00	Linux 3.5	https://github.com/extfuse/linux/releases/tag/v3.5	https://github.com/extfuse/linux/commit/28a33cbc24e4256c143dce96c7d93bf423229f92
refs/tags/v3.5-rc1	04f4dfa6bbb4df376ed50599de43bf5181241602	tag	f8f5701bdaf9134b1f90e5044a82c66324d2073f	commit	2012-06-02T18:29:38-07:00	Linux 3.5-rc1	https://github.com/extfuse/linux/releases/tag/v3.5-rc1	https://github.com/extfuse/linux/commit/f8f5701bdaf9134b1f90e5044a82c66324d2073f
refs/tags/v3.5-rc2	41827bc48b4ead01918d9a8ee2f7307a886c3a1a	tag	cfaf025112d3856637ff34a767ef785ef5cf2ca9	commit	2012-06-08T18:41:07-07:00	Linux 3.5-rc2	https://github.com/extfuse/linux/releases/tag/v3.5-rc2	https://github.com/extfuse/linux/commit/cfaf025112d3856637ff34a767ef785ef5cf2ca9
refs/tags/v3.5-rc3	111ecbd538d2d3542e2e54a666f04c11bb14ed83	tag	485802a6c524e62b5924849dd727ddbb1497cc71	commit	2012-06-16T17:25:38-07:00	Linux 3.5-rc3	https://github.com/extfuse/linux/releases/tag/v3.5-rc3	https://github.com/extfuse/linux/commit/485802a6c524e62b5924849dd727ddbb1497cc71
refs/tags/v3.5-rc4	379f9f503b99360d6fa269947eefc67492641c28	tag	6b16351acbd415e66ba16bf7d473ece1574cf0bc	commit	2012-06-24T12:53:16-07:00	Linux 3.5-rc4	https://github.com/extfuse/linux/releases/tag/v3.5-rc4	https://github.com/extfuse/linux/commit/6b16351acbd415e66ba16bf7d473ece1574cf0bc
refs/tags/v3.5-rc5	b26e78e3ef49a32fe2267fb194d740cabec35b78	tag	6887a4131da3adaab011613776d865f4bcfb5678	commit	2012-06-30T16:09:16-07:00	Linux 3.5-rc5	https://github.com/extfuse/linux/releases/tag/v3.5-rc5	https://github.com/extfuse/linux/commit/6887a4131da3adaab011613776d865f4bcfb5678
refs/tags/v3.5-rc6	a94b851ad29264f83dd48229090cf95e6394b0d5	tag	bd0a521e88aa7a06ae7aabaed7ae196ed4ad867a	commit	2012-07-07T17:24:06-07:00	Linux 3.5-rc6	https://github.com/extfuse/linux/releases/tag/v3.5-rc6	https://github.com/extfuse/linux/commit/bd0a521e88aa7a06ae7aabaed7ae196ed4ad867a
refs/tags/v3.5-rc7	ac143858efa89977a70ff375ac9c1bedba17691d	tag	84a1caf1453c3d44050bd22db958af4a7f99315c	commit	2012-07-14T15:41:14-07:00	Linux 3.5-rc7	https://github.com/extfuse/linux/releases/tag/v3.5-rc7	https://github.com/extfuse/linux/commit/84a1caf1453c3d44050bd22db958af4a7f99315c
refs/tags/v3.6	255595ebd4692ca21dcdbeef2b648204d0b8ee63	tag	a0d271cbfed1dd50278c6b06bead3d00ba0a88f9	commit	2012-09-30T16:48:10-07:00	Linux 3.6	https://github.com/extfuse/linux/releases/tag/v3.6	https://github.com/extfuse/linux/commit/a0d271cbfed1dd50278c6b06bead3d00ba0a88f9
refs/tags/v3.6-rc1	f85125cc169d2379a55f170270ef3f0adf260409	tag	0d7614f09c1ebdbaa1599a5aba7593f147bf96ee	commit	2012-08-02T16:38:21-07:00	Linux 3.6-rc1	https://github.com/extfuse/linux/releases/tag/v3.6-rc1	https://github.com/extfuse/linux/commit/0d7614f09c1ebdbaa1599a5aba7593f147bf96ee
refs/tags/v3.6-rc2	d1a4d2f3a903dbd3b274cac81d53c138748ef309	tag	d9875690d9b89a866022ff49e3fcea892345ad92	commit	2012-08-16T14:51:38-07:00	Linux 3.6-rc2	https://github.com/extfuse/linux/releases/tag/v3.6-rc2	https://github.com/extfuse/linux/commit/d9875690d9b89a866022ff49e3fcea892345ad92
refs/tags/v3.6-rc3	c8d47765843dba9357904ee626a46f949e1ee2ca	tag	fea7a08acb13524b47711625eebea40a0ede69a0	commit	2012-08-22T13:29:38-07:00	Linux 3.6-rc3	https://github.com/extfuse/linux/releases/tag/v3.6-rc3	https://github.com/extfuse/linux/commit/fea7a08acb13524b47711625eebea40a0ede69a0
refs/tags/v3.6-rc4	f8042a627ac90fb99c89a89cc7a38650528ab76f	tag	4cbe5a555fa58a79b6ecbb6c531b8bab0650778d	commit	2012-09-01T10:40:29-07:00	Linux 3.6-rc4	https://github.com/extfuse/linux/releases/tag/v3.6-rc4	https://github.com/extfuse/linux/commit/4cbe5a555fa58a79b6ecbb6c531b8bab0650778d
refs/tags/v3.6-rc5	4678fc83dcdd811ec2b893b087d2a08c8530d7b2	tag	55d512e245bc7699a8800e23df1a24195dd08217	commit	2012-09-08T16:44:00-07:00	Linux 3.6-rc5	https://github.com/extfuse/linux/releases/tag/v3.6-rc5	https://github.com/extfuse/linux/commit/55d512e245bc7699a8800e23df1a24195dd08217
refs/tags/v3.6-rc6	895fdd1a25e399348c1fdc9be85dd847c302c275	tag	5698bd757d55b1bb87edd1a9744ab09c142abfc2	commit	2012-09-16T14:59:05-07:00	Linux 3.6-rc6	https://github.com/extfuse/linux/releases/tag/v3.6-rc6	https://github.com/extfuse/linux/commit/5698bd757d55b1bb87edd1a9744ab09c142abfc2
refs/tags/v3.6-rc7	cbdc1ccf2692ee9d0f50fe4911fa474b7ac2882c	tag	979570e02981d4a8fc20b3cc8fd651856c98ee9d	commit	2012-09-23T18:11:06-07:00	Linux 3.6-rc7	https://github.com/extfuse/linux/releases/tag/v3.6-rc7	https://github.com/extfuse/linux/commit/979570e02981d4a8fc20b3cc8fd651856c98ee9d
refs/tags/v3.7	d4f28c153f820851f9c765ac9bc12dffe90accae	tag	29594404d7fe73cd80eaa4ee8c43dcc53970c60e	commit	2012-12-10T19:31:01-08:00	Linux 3.7	https://github.com/extfuse/linux/releases/tag/v3.7	https://github.com/extfuse/linux/commit/29594404d7fe73cd80eaa4ee8c43dcc53970c60e
refs/tags/v3.7-rc1	b93229f2cc1b8bb260135c3da61733ed92568fd3	tag	ddffeb8c4d0331609ef2581d84de4d763607bd37	commit	2012-10-14T14:41:14-07:00	Linux 3.7-rc1	https://github.com/extfuse/linux/releases/tag/v3.7-rc1	https://github.com/extfuse/linux/commit/ddffeb8c4d0331609ef2581d84de4d763607bd37
